,Date,City,Min Temp,Max Temp,Wind Direction,Wind Speed,Humidity,Pressure,Cloud,Temperature,Rain,Trm Rain
1029,2023-06-26 08:30:00,Nagpur,26.27000000000004,26.27000000000004,293,4.6,77,1004,100,26.27000000000004,1,1
1030,2023-06-26 11:30:00,Nagpur,28.220000000000027,28.220000000000027,307,5.61,68,1004,100,28.220000000000027,0,1
1031,2023-06-26 14:30:00,Nagpur,30.02000000000004,30.02000000000004,310,7.66,62,1001,100,30.02000000000004,0,1
1032,2023-06-26 17:30:00,Nagpur,29.890000000000043,29.890000000000043,311,7.04,62,1001,100,29.890000000000043,1,0
1033,2023-06-26 20:30:00,Nagpur,28.210000000000036,28.210000000000036,301,4.89,69,1002,100,28.210000000000036,1,0
1034,2023-06-26 23:30:00,Nagpur,27.560000000000002,27.560000000000002,291,4.11,71,1002,100,27.560000000000002,1,0
1035,2023-06-27 02:30:00,Nagpur,27.52000000000004,27.52000000000004,282,4.33,70,1001,100,27.52000000000004,1,0
1036,2023-06-27 05:30:00,Nagpur,26.910000000000025,26.910000000000025,291,4.83,71,1001,100,26.910000000000025,1,0
1037,2023-06-27 08:30:00,Nagpur,24.420000000000016,24.420000000000016,322,3.09,90,1004,100,24.420000000000016,1,0
1038,2023-06-27 11:30:00,Nagpur,24.670000000000016,24.670000000000016,257,5.45,90,1004,100,24.670000000000016,1,0
1039,2023-06-27 14:30:00,Nagpur,25.060000000000002,25.060000000000002,257,6.74,86,1002,100,25.060000000000002,1,0
1040,2023-06-22 17:30:00,Mysore,26.810000000000002,31.0,272,4.28,48,1009,40,31.0,1,1
1041,2023-06-22 20:30:00,Mysore,23.460000000000036,28.49000000000001,256,4.66,59,1009,50,28.49000000000001,1,1
1042,2023-06-22 23:30:00,Mysore,22.220000000000027,25.150000000000034,253,3.82,75,1010,70,25.150000000000034,0,1
1043,2023-06-23 02:30:00,Mysore,21.49000000000001,21.49000000000001,251,3.73,89,1008,100,21.49000000000001,0,1
1044,2023-06-23 05:30:00,Mysore,20.810000000000002,20.810000000000002,253,2.52,90,1009,100,20.810000000000002,0,1
1045,2023-06-23 08:30:00,Mysore,23.52000000000004,23.52000000000004,262,4.77,74,1011,100,23.52000000000004,0,1
1046,2023-06-23 11:30:00,Mysore,27.860000000000014,27.860000000000014,260,5.48,55,1010,100,27.860000000000014,0,1
1047,2023-06-23 14:30:00,Mysore,29.25,29.25,251,6.37,50,1007,100,29.25,0,1
1048,2023-06-23 17:30:00,Mysore,27.110000000000014,27.110000000000014,259,6.16,59,1008,100,27.110000000000014,0,1
1049,2023-06-23 20:30:00,Mysore,23.160000000000025,23.160000000000025,257,5.33,78,1010,100,23.160000000000025,0,1
1050,2023-06-23 23:30:00,Mysore,21.870000000000005,21.870000000000005,258,4.09,85,1011,100,21.870000000000005,0,1
1051,2023-06-24 02:30:00,Mysore,21.140000000000043,21.140000000000043,259,3.5,87,1009,100,21.140000000000043,0,1
1052,2023-06-24 05:30:00,Mysore,20.700000000000045,20.700000000000045,253,3.12,90,1009,100,20.700000000000045,0,1
1053,2023-06-24 08:30:00,Mysore,23.80000000000001,23.80000000000001,256,4.19,75,1011,100,23.80000000000001,0,1
1054,2023-06-24 11:30:00,Mysore,27.680000000000007,27.680000000000007,246,4.58,56,1009,99,27.680000000000007,0,1
1055,2023-06-24 14:30:00,Mysore,28.04000000000002,28.04000000000002,245,5.33,54,1007,99,28.04000000000002,1,1
1056,2023-06-24 17:30:00,Mysore,26.200000000000045,26.200000000000045,255,6.36,63,1007,99,26.200000000000045,1,1
1057,2023-06-24 20:30:00,Mysore,22.900000000000034,22.900000000000034,253,5.04,79,1010,100,22.900000000000034,0,1
1058,2023-06-24 23:30:00,Mysore,22.060000000000002,22.060000000000002,251,4.09,83,1010,100,22.060000000000002,0,1
1059,2023-06-25 02:30:00,Mysore,21.54000000000002,21.54000000000002,255,3.59,85,1009,100,21.54000000000002,0,1
1060,2023-06-25 05:30:00,Mysore,20.980000000000018,20.980000000000018,252,3.4,87,1009,100,20.980000000000018,0,1
1061,2023-06-25 08:30:00,Mysore,23.54000000000002,23.54000000000002,259,5.3,74,1010,100,23.54000000000002,0,1
1062,2023-06-25 11:30:00,Mysore,26.79000000000002,26.79000000000002,255,6.29,60,1010,100,26.79000000000002,0,1
1063,2023-06-25 14:30:00,Mysore,26.77000000000004,26.77000000000004,246,6.89,60,1008,100,26.77000000000004,1,1
1064,2023-06-25 17:30:00,Mysore,25.340000000000032,25.340000000000032,272,6.25,65,1008,100,25.340000000000032,1,1
1065,2023-06-25 20:30:00,Mysore,22.410000000000025,22.410000000000025,263,4.45,78,1011,99,22.410000000000025,0,1
1066,2023-06-25 23:30:00,Mysore,21.370000000000005,21.370000000000005,265,4.01,82,1011,99,21.370000000000005,0,1
1067,2023-06-26 02:30:00,Mysore,20.430000000000007,20.430000000000007,262,3.12,85,1009,100,20.430000000000007,0,1
1068,2023-06-26 05:30:00,Mysore,19.860000000000014,19.860000000000014,245,3.0,85,1010,100,19.860000000000014,0,1
1069,2023-06-26 08:30:00,Mysore,22.82000000000005,22.82000000000005,262,4.87,69,1011,100,22.82000000000005,0,1
1070,2023-06-26 11:30:00,Mysore,27.890000000000043,27.890000000000043,264,5.54,49,1010,100,27.890000000000043,0,1
1071,2023-06-26 14:30:00,Mysore,28.930000000000007,28.930000000000007,260,6.01,47,1007,99,28.930000000000007,0,1
1072,2023-06-26 17:30:00,Mysore,26.590000000000032,26.590000000000032,261,5.97,57,1008,99,26.590000000000032,1,0
1073,2023-06-26 20:30:00,Mysore,22.83000000000004,22.83000000000004,258,5.51,75,1011,100,22.83000000000004,1,0
1074,2023-06-26 23:30:00,Mysore,21.460000000000036,21.460000000000036,264,3.53,83,1012,100,21.460000000000036,0,0
1075,2023-06-27 02:30:00,Mysore,21.30000000000001,21.30000000000001,264,3.83,82,1009,100,21.30000000000001,0,0
1076,2023-06-27 05:30:00,Mysore,20.689999999999998,20.689999999999998,262,3.36,84,1009,100,20.689999999999998,0,0
1077,2023-06-27 08:30:00,Mysore,22.75,22.75,258,4.83,73,1011,100,22.75,0,0
1078,2023-06-27 11:30:00,Mysore,27.220000000000027,27.220000000000027,264,5.57,52,1011,100,27.220000000000027,0,0
1079,2023-06-27 14:30:00,Mysore,27.350000000000023,27.350000000000023,268,6.16,51,1008,100,27.350000000000023,0,0
1080,2023-06-22 17:30:00,Patna,39.110000000000014,39.960000000000036,70,3.27,47,997,40,39.960000000000036,1,1
1081,2023-06-22 20:30:00,Patna,36.64000000000004,38.85000000000002,77,5.92,45,997,51,38.85000000000002,1,1
1082,2023-06-22 23:30:00,Patna,35.29000000000002,36.85000000000002,134,3.88,48,999,59,36.85000000000002,1,1
1083,2023-06-23 02:30:00,Patna,34.620000000000005,34.620000000000005,269,1.83,48,999,61,34.620000000000005,0,1
1084,2023-06-23 05:30:00,Patna,32.26000000000005,32.26000000000005,309,1.23,57,1000,78,32.26000000000005,1,1
1085,2023-06-23 08:30:00,Patna,34.34000000000003,34.34000000000003,152,1.46,52,1002,85,34.34000000000003,1,1
1086,2023-06-23 11:30:00,Patna,35.98000000000002,35.98000000000002,123,3.58,47,1001,92,35.98000000000002,1,1
1087,2023-06-23 14:30:00,Patna,39.360000000000014,39.360000000000014,199,0.22,37,998,94,39.360000000000014,0,1
1088,2023-06-23 17:30:00,Patna,38.52000000000004,38.52000000000004,16,3.65,39,997,92,38.52000000000004,1,1
1089,2023-06-23 20:30:00,Patna,36.55000000000001,36.55000000000001,50,3.43,45,998,65,36.55000000000001,1,1
1090,2023-06-23 23:30:00,Patna,34.68000000000001,34.68000000000001,100,5.3,51,999,68,34.68000000000001,1,1
1091,2023-06-24 02:30:00,Patna,33.49000000000001,33.49000000000001,137,3.26,55,998,28,33.49000000000001,1,1
1092,2023-06-24 05:30:00,Patna,33.18000000000001,33.18000000000001,147,3.13,56,999,32,33.18000000000001,0,1
1093,2023-06-24 08:30:00,Patna,36.01000000000005,36.01000000000005,150,2.33,46,1001,68,36.01000000000005,0,1
1094,2023-06-24 11:30:00,Patna,38.10000000000002,38.10000000000002,119,1.14,40,999,78,38.10000000000002,1,1
1095,2023-06-24 14:30:00,Patna,36.68000000000001,36.68000000000001,73,3.58,45,998,100,36.68000000000001,1,1
1096,2023-06-24 17:30:00,Patna,37.54000000000002,37.54000000000002,82,4.68,43,996,100,37.54000000000002,0,1
1097,2023-06-24 20:30:00,Patna,35.0,35.0,83,2.83,51,999,98,35.0,1,1
1098,2023-06-24 23:30:00,Patna,34.08000000000004,34.08000000000004,78,3.33,54,1000,98,34.08000000000004,1,1
1099,2023-06-25 02:30:00,Patna,31.410000000000025,31.410000000000025,106,3.77,64,998,87,31.410000000000025,1,1
1100,2023-06-25 05:30:00,Patna,29.75,29.75,113,4.16,71,999,94,29.75,1,1
1101,2023-06-25 08:30:00,Patna,32.05000000000001,32.05000000000001,91,5.03,62,1002,100,32.05000000000001,1,1
1102,2023-06-25 11:30:00,Patna,35.24000000000001,35.24000000000001,104,5.66,49,1001,100,35.24000000000001,0,1
1103,2023-06-25 14:30:00,Patna,37.60000000000002,37.60000000000002,108,3.93,41,998,100,37.60000000000002,0,1
1104,2023-06-25 17:30:00,Patna,37.26000000000005,37.26000000000005,95,4.45,40,997,85,37.26000000000005,0,1
1105,2023-06-25 20:30:00,Patna,35.52000000000004,35.52000000000004,81,4.89,45,999,70,35.52000000000004,0,1
1106,2023-06-25 23:30:00,Patna,32.93000000000001,32.93000000000001,89,6.8,57,999,65,32.93000000000001,0,1
1107,2023-06-26 02:30:00,Patna,32.39000000000004,32.39000000000004,100,4.81,59,999,44,32.39000000000004,0,1
1108,2023-06-26 05:30:00,Patna,31.03000000000003,31.03000000000003,103,5.82,65,1000,53,31.03000000000003,0,1
1109,2023-06-26 08:30:00,Patna,33.420000000000016,33.420000000000016,99,7.52,55,1002,100,33.420000000000016,0,1
1110,2023-06-26 11:30:00,Patna,36.910000000000025,36.910000000000025,98,7.65,41,1000,100,36.910000000000025,0,1
1111,2023-06-26 14:30:00,Patna,38.170000000000016,38.170000000000016,101,7.24,38,997,98,38.170000000000016,0,1
1112,2023-06-26 17:30:00,Patna,36.629999999999995,36.629999999999995,87,6.2,41,997,98,36.629999999999995,1,0
1113,2023-06-26 20:30:00,Patna,34.610000000000014,34.610000000000014,73,7.2,49,999,100,34.610000000000014,0,0
1114,2023-06-26 23:30:00,Patna,32.89000000000004,32.89000000000004,95,6.72,55,999,99,32.89000000000004,0,0
1115,2023-06-27 02:30:00,Patna,30.189999999999998,30.189999999999998,99,6.74,68,999,97,30.189999999999998,0,0
1116,2023-06-27 05:30:00,Patna,29.05000000000001,29.05000000000001,92,6.68,71,1000,96,29.05000000000001,0,0
1117,2023-06-27 08:30:00,Patna,31.5,31.5,99,8.35,61,1001,84,31.5,0,0
1118,2023-06-27 11:30:00,Patna,33.75,33.75,93,8.51,51,1000,90,33.75,0,0
1119,2023-06-27 14:30:00,Patna,34.710000000000036,34.710000000000036,98,8.63,48,998,98,34.710000000000036,0,0
1120,2023-06-22 17:30:00,Tirunelveli,33.80000000000001,34.950000000000045,286,6.93,45,1004,89,34.950000000000045,0,1
1121,2023-06-22 20:30:00,Tirunelveli,30.33000000000004,33.410000000000025,268,5.19,50,1005,93,33.410000000000025,0,1
1122,2023-06-22 23:30:00,Tirunelveli,29.060000000000002,31.02000000000004,270,4.39,57,1006,96,31.02000000000004,0,1
1123,2023-06-23 02:30:00,Tirunelveli,28.180000000000007,28.180000000000007,268,4.08,64,1006,100,28.180000000000007,0,1
1124,2023-06-23 05:30:00,Tirunelveli,27.54000000000002,27.54000000000002,270,2.87,66,1007,100,27.54000000000002,0,1
1125,2023-06-23 08:30:00,Tirunelveli,30.75,30.75,265,3.96,51,1008,99,30.75,0,1
1126,2023-06-23 11:30:00,Tirunelveli,35.31,35.31,279,4.82,36,1008,100,35.31,0,1
1127,2023-06-23 14:30:00,Tirunelveli,36.57000000000005,36.57000000000005,300,7.4,33,1005,100,36.57000000000005,0,1
1128,2023-06-23 17:30:00,Tirunelveli,33.74000000000001,33.74000000000001,285,7.56,40,1005,100,33.74000000000001,0,1
1129,2023-06-23 20:30:00,Tirunelveli,29.710000000000036,29.710000000000036,269,6.25,58,1007,100,29.710000000000036,0,1
1130,2023-06-23 23:30:00,Tirunelveli,28.470000000000027,28.470000000000027,267,4.69,63,1008,100,28.470000000000027,0,1
1131,2023-06-24 02:30:00,Tirunelveli,27.680000000000007,27.680000000000007,270,4.08,66,1006,100,27.680000000000007,0,1
1132,2023-06-24 05:30:00,Tirunelveli,27.180000000000007,27.180000000000007,273,3.46,68,1006,100,27.180000000000007,0,1
1133,2023-06-24 08:30:00,Tirunelveli,30.54000000000002,30.54000000000002,269,4.38,52,1008,100,30.54000000000002,0,1
1134,2023-06-24 11:30:00,Tirunelveli,35.33000000000004,35.33000000000004,295,4.87,34,1007,100,35.33000000000004,0,1
1135,2023-06-24 14:30:00,Tirunelveli,35.82000000000005,35.82000000000005,297,7.02,35,1005,100,35.82000000000005,0,1
1136,2023-06-24 17:30:00,Tirunelveli,33.32000000000005,33.32000000000005,281,7.05,43,1005,100,33.32000000000005,0,1
1137,2023-06-24 20:30:00,Tirunelveli,29.629999999999995,29.629999999999995,261,5.06,58,1007,100,29.629999999999995,0,1
1138,2023-06-24 23:30:00,Tirunelveli,28.189999999999998,28.189999999999998,269,4.27,63,1008,100,28.189999999999998,1,1
1139,2023-06-25 02:30:00,Tirunelveli,27.220000000000027,27.220000000000027,269,4.4,66,1006,100,27.220000000000027,0,1
1140,2023-06-25 05:30:00,Tirunelveli,26.78000000000003,26.78000000000003,267,3.87,68,1007,100,26.78000000000003,0,1
1141,2023-06-25 08:30:00,Tirunelveli,30.32000000000005,30.32000000000005,265,4.62,53,1008,100,30.32000000000005,0,1
1142,2023-06-25 11:30:00,Tirunelveli,35.32000000000005,35.32000000000005,278,5.38,36,1007,100,35.32000000000005,0,1
1143,2023-06-25 14:30:00,Tirunelveli,36.72000000000003,36.72000000000003,298,7.15,34,1005,96,36.72000000000003,0,1
1144,2023-06-25 17:30:00,Tirunelveli,33.64000000000004,33.64000000000004,283,7.52,40,1005,80,33.64000000000004,0,1
1145,2023-06-25 20:30:00,Tirunelveli,29.77000000000004,29.77000000000004,270,5.79,55,1007,51,29.77000000000004,0,1
1146,2023-06-25 23:30:00,Tirunelveli,28.110000000000014,28.110000000000014,263,4.44,62,1008,69,28.110000000000014,0,1
1147,2023-06-26 02:30:00,Tirunelveli,27.120000000000005,27.120000000000005,265,3.13,64,1006,100,27.120000000000005,0,1
1148,2023-06-26 05:30:00,Tirunelveli,26.470000000000027,26.470000000000027,254,2.56,65,1007,100,26.470000000000027,0,1
1149,2023-06-26 08:30:00,Tirunelveli,29.980000000000018,29.980000000000018,265,3.33,51,1009,100,29.980000000000018,0,1
1150,2023-06-26 11:30:00,Tirunelveli,35.120000000000005,35.120000000000005,281,4.09,34,1008,100,35.120000000000005,0,1
1151,2023-06-26 14:30:00,Tirunelveli,36.700000000000045,36.700000000000045,300,6.78,31,1005,100,36.700000000000045,0,1
1152,2023-06-26 17:30:00,Tirunelveli,33.700000000000045,33.700000000000045,280,7.09,39,1005,99,33.700000000000045,0,0
1153,2023-06-26 20:30:00,Tirunelveli,29.53000000000003,29.53000000000003,262,5.28,57,1008,100,29.53000000000003,0,0
1154,2023-06-26 23:30:00,Tirunelveli,28.439999999999998,28.439999999999998,273,4.65,61,1008,100,28.439999999999998,0,0
1155,2023-06-27 02:30:00,Tirunelveli,27.100000000000023,27.100000000000023,267,3.78,67,1006,97,27.100000000000023,0,0
1156,2023-06-27 05:30:00,Tirunelveli,26.870000000000005,26.870000000000005,267,3.34,67,1007,96,26.870000000000005,0,0
1157,2023-06-27 08:30:00,Tirunelveli,30.04000000000002,30.04000000000002,266,4.39,52,1009,100,30.04000000000002,0,0
1158,2023-06-27 11:30:00,Tirunelveli,35.360000000000014,35.360000000000014,283,4.92,33,1008,97,35.360000000000014,0,0
1159,2023-06-27 14:30:00,Tirunelveli,36.72000000000003,36.72000000000003,300,7.32,31,1006,69,36.72000000000003,0,0
1160,2023-06-22 17:30:00,Udaipur,31.5,33.99000000000001,247,4.87,39,1001,68,31.5,0,1
1161,2023-06-22 20:30:00,Udaipur,31.480000000000018,31.49000000000001,256,5.26,42,1002,76,31.49000000000001,0,1
1162,2023-06-22 23:30:00,Udaipur,29.460000000000036,30.140000000000043,272,4.36,49,1002,87,30.140000000000043,0,1
1163,2023-06-23 02:30:00,Udaipur,27.629999999999995,27.629999999999995,259,5.24,63,1003,100,27.629999999999995,0,1
1164,2023-06-23 05:30:00,Udaipur,26.060000000000002,26.060000000000002,266,6.94,75,1003,93,26.060000000000002,0,1
1165,2023-06-23 08:30:00,Udaipur,27.27000000000004,27.27000000000004,256,7.0,64,1006,87,27.27000000000004,1,1
1166,2023-06-23 11:30:00,Udaipur,29.340000000000032,29.340000000000032,238,6.22,57,1006,94,29.340000000000032,1,1
1167,2023-06-23 14:30:00,Udaipur,30.010000000000048,30.010000000000048,208,6.54,51,1004,100,30.010000000000048,1,1
1168,2023-06-23 17:30:00,Udaipur,27.350000000000023,27.350000000000023,222,5.67,59,1003,100,27.350000000000023,1,1
1169,2023-06-23 20:30:00,Udaipur,27.090000000000032,27.090000000000032,233,2.84,58,1004,89,27.090000000000032,0,1
1170,2023-06-23 23:30:00,Udaipur,26.879999999999995,26.879999999999995,223,2.86,58,1004,83,26.879999999999995,0,1
1171,2023-06-24 02:30:00,Udaipur,25.650000000000034,25.650000000000034,218,3.42,68,1003,43,25.650000000000034,0,1
1172,2023-06-24 05:30:00,Udaipur,25.160000000000025,25.160000000000025,245,4.96,77,1002,49,25.160000000000025,0,1
1173,2023-06-24 08:30:00,Udaipur,27.28000000000003,27.28000000000003,260,7.23,66,1004,23,27.28000000000003,0,1
1174,2023-06-24 11:30:00,Udaipur,31.650000000000034,31.650000000000034,243,6.5,50,1004,30,31.650000000000034,0,1
1175,2023-06-24 14:30:00,Udaipur,32.670000000000016,32.670000000000016,238,5.05,44,1002,92,32.670000000000016,0,1
1176,2023-06-24 17:30:00,Udaipur,32.49000000000001,32.49000000000001,248,5.27,42,1001,90,32.49000000000001,0,1
1177,2023-06-24 20:30:00,Udaipur,29.810000000000002,29.810000000000002,256,4.64,52,1002,57,29.810000000000002,0,1
1178,2023-06-24 23:30:00,Udaipur,28.510000000000048,28.510000000000048,247,5.63,58,1004,56,28.510000000000048,0,1
1179,2023-06-25 02:30:00,Udaipur,27.0,27.0,250,5.66,66,1003,79,27.0,0,1
1180,2023-06-25 05:30:00,Udaipur,25.879999999999995,25.879999999999995,253,5.49,73,1003,82,25.879999999999995,0,1
1181,2023-06-25 08:30:00,Udaipur,27.99000000000001,27.99000000000001,248,6.99,64,1004,60,27.99000000000001,0,1
1182,2023-06-25 11:30:00,Udaipur,32.150000000000034,32.150000000000034,236,6.79,46,1004,41,32.150000000000034,0,1
1183,2023-06-25 14:30:00,Udaipur,34.55000000000001,34.55000000000001,235,5.68,36,1002,57,34.55000000000001,0,1
1184,2023-06-25 17:30:00,Udaipur,34.54000000000002,34.54000000000002,247,5.51,34,1001,73,34.54000000000002,0,1
1185,2023-06-25 20:30:00,Udaipur,31.360000000000014,31.360000000000014,277,4.74,44,1002,66,31.360000000000014,0,1
1186,2023-06-25 23:30:00,Udaipur,29.200000000000045,29.200000000000045,255,6.82,58,1004,76,29.200000000000045,0,1
1187,2023-06-26 02:30:00,Udaipur,26.910000000000025,26.910000000000025,255,7.79,69,1003,100,26.910000000000025,0,1
1188,2023-06-26 05:30:00,Udaipur,25.230000000000018,25.230000000000018,256,7.03,78,1003,98,25.230000000000018,0,1
1189,2023-06-26 08:30:00,Udaipur,26.730000000000018,26.730000000000018,242,7.29,68,1004,99,26.730000000000018,0,1
1190,2023-06-26 11:30:00,Udaipur,29.80000000000001,29.80000000000001,241,7.21,54,1004,98,29.80000000000001,0,1
1191,2023-06-26 14:30:00,Udaipur,31.340000000000032,31.340000000000032,247,6.57,46,1003,99,31.340000000000032,0,1
1192,2023-06-26 17:30:00,Udaipur,30.200000000000045,30.200000000000045,257,5.58,49,1002,100,30.200000000000045,0,0
1193,2023-06-26 20:30:00,Udaipur,28.58000000000004,28.58000000000004,259,4.09,60,1003,100,28.58000000000004,0,0
1194,2023-06-26 23:30:00,Udaipur,27.55000000000001,27.55000000000001,245,5.5,65,1004,100,27.55000000000001,0,0
1195,2023-06-27 02:30:00,Udaipur,25.77000000000004,25.77000000000004,256,6.47,75,1003,74,25.77000000000004,0,0
1196,2023-06-27 05:30:00,Udaipur,24.370000000000005,24.370000000000005,254,6.69,84,1003,80,24.370000000000005,0,0
1197,2023-06-27 08:30:00,Udaipur,26.840000000000032,26.840000000000032,246,6.8,69,1004,94,26.840000000000032,0,0
1198,2023-06-27 11:30:00,Udaipur,30.510000000000048,30.510000000000048,244,6.82,54,1004,91,30.510000000000048,0,0
1199,2023-06-27 14:30:00,Udaipur,31.900000000000034,31.900000000000034,250,6.39,48,1002,94,31.900000000000034,0,0
